filename,species,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102
Poa annua L_0001_Layer 2.jpg,Poa_palustris,103.75,832.75,100.3178,801.1822,115.5499,786.9501,130.7819,772.7181,145.3069,758.1931,159.5389,742.9611,173.771,727.729,188.2959,713.2041,203.528,698.972,219.0529,685.4471,233.9921,670.5079,249.2241,656.2759,262.7491,640.7509,275.5669,624.9331,289.3847,610.1153,304.9097,596.5903,320.4346,583.0654,334.9596,568.5404,349.1916,553.3084,362.0094,537.4906,376.8273,523.6727,391.3522,509.1478,406.2914,494.2086,421.2305,479.2695,436.4626,465.0374,449.9875,449.5125,463.5125,433.9875,478.4516,419.0484,493.9766,405.5234,508.9157,390.5843,523.8549,375.6451,537.5,360.17,552.319,345.181,567.2581,330.2419,582.4902,316.0098,596.308,301.192,611.5401,286.9599,626.4792,272.0208,641.7113,257.7887,655.2362,242.2638,668.7612,226.7388,681.579,210.921,696.5182,195.9818,710.7502,180.7498,724.9823,165.5177,740.3031,151.5,756.0321,138.4679,770.85,124.65,785.3749,110.1251,800.607,95.893,817.0106,84.4894,834.0,74.5,139.0404,842.4596,155.1519,829.3481,171.2634,816.2366,186.7891,801.7109,200.6077,785.8923,213.7192,769.7808,229.2449,755.2551,244.0635,740.4365,259.8821,726.6179,275.7007,712.7993,290.2265,697.2735,302.6308,680.8692,316.4494,665.0506,330.5609,649.9391,346.1225,635.5,361.6124,620.8876,374.7239,604.7761,389.2496,589.2504,403.0964,573.5,418.8868,559.6132,434.2912,546.2088,446.6956,529.8044,459.0999,513.4001,470.7972,496.7028,485.3229,481.1771,497.7273,464.7727,510.1317,448.3683,525.3645,433.1355,541.1831,419.3169,556.7088,404.7912,571.9417,389.5583,587.1745,374.3255,602.576,359.5,617.7337,345.5,633.4771,331.5,647.4489,316.0511,661.9746,300.5254,675.0861,284.4139,688.9047,268.5953,702.7233,252.7767,715.1277,236.3723,726.1179,219.3821,738.5222,202.9778,752.3408,187.1592,766.8666,171.6334,782.0994,156.4006,797.3322,141.1678,811.4437,126.0563,822.5,109.0935,834.8383,92.6617
Poa annua L_0002_Layer 3.jpg,Poa_palustris,65.75,762.25,68.5335,735.9665,82.9812,721.5188,96.7217,706.7783,111.0481,693.4519,126.0816,680.4184,141.4079,668.0921,156.7343,655.7657,171.4749,642.0251,185.9226,627.5774,200.6632,613.8368,213.6966,598.8034,226.7301,583.7699,241.7636,570.7364,257.0899,558.4101,272.4163,546.0837,287.7427,533.7573,303.069,521.431,317.8096,507.6904,333.136,495.364,348.1695,482.3305,362.91,468.59,377.6506,454.8494,391.6841,440.8159,406.1318,426.3682,419.8724,411.6276,434.32,397.18,448.3535,383.1465,462.0941,368.4059,476.1276,354.3724,490.2277,340.5,504.6893,327.5,519.1067,314.3933,532.8472,299.6528,546.5878,284.9122,561.4644,271.5,576.6548,258.8452,590.9811,245.5189,605.0207,231.5,619.7552,217.7448,634.4958,204.0042,649.2363,190.2637,663.2698,176.2302,678.0104,162.4896,693.0439,149.4561,708.0773,136.4227,723.5709,124.5,738.1443,110.3557,752.592,95.908,767.6254,82.8746,784.1234,73.3766,801.5,69.0,92.5688,762.9312,108.1377,751.3623,122.8279,737.6721,137.8109,724.6891,152.794,711.706,166.777,697.723,180.4672,683.0328,194.1574,668.3426,207.1404,653.3596,220.4164,639.0836,234.3994,625.1006,248.7967,610.7033,263.4869,597.0131,278.4699,584.0301,293.1601,570.3399,308.1432,557.3568,323.712,545.788,338.5688,532.5,353.6781,519.8219,368.9541,507.5459,382.23,493.27,395.9202,478.5798,410.9033,465.5967,425.5934,451.9066,438.5765,436.9235,452.5,422.9158,466.5426,408.9574,481.3292,395.5,495.9229,381.5771,509.6131,366.8869,522.5962,351.9038,534.8721,336.6279,548.2094,322.5,563.1311,309.3689,577.1142,295.3858,591.0973,281.4027,604.7874,266.7126,619.4776,253.0224,633.8749,238.6251,647.8579,224.6421,661.841,210.659,675.824,196.676,690.5142,182.9858,704.4973,169.0027,718.8945,154.6055,733.2918,140.2082,747.2749,126.2251,761.5508,112.9492,773.8268,97.6732,788.224,83.276
Poa annua L_0003_Layer 4.jpg,Poa_palustris,57.0,952.0,62.6698,925.8302,79.8751,909.6249,96.0804,892.4196,111.5786,874.9214,128.491,858.009,145.4034,841.0966,161.6087,823.8913,177.1069,806.3931,194.0193,789.4807,211.2246,773.2754,228.4299,757.0701,244.6352,739.8648,261.5476,722.9524,277.753,705.747,294.6654,688.8346,311.5778,671.9222,328.7831,655.7169,346.2813,640.2187,364.0724,625.4276,380.2777,608.2223,397.1901,591.3099,414.1025,574.3975,431.6007,558.8993,449.0989,543.4011,466.3042,527.1958,482.8024,510.6976,500.5935,495.9065,517.7988,479.7012,535.0041,463.4959,552.2094,447.2906,569.4147,431.0853,586.62,414.88,604.1182,399.3818,621.3235,383.1765,639.1146,368.3854,656.6128,352.8872,673.5252,335.9748,690.7305,319.7695,708.2287,304.2713,725.434,288.066,743.2251,273.2749,759.4304,256.0696,776.4848,239.5,793.841,223.659,811.0463,207.4537,828.2516,191.2484,845.457,175.043,862.6623,158.8377,881.332,146.168,899.416,132.084,917.5,121.0,82.5,947.4194,98.3567,930.1433,114.8028,913.6972,130.956,896.544,147.8163,879.6837,163.5553,862.9447,180.4156,846.0844,195.8617,828.6383,211.3078,811.1922,228.2378,794.5,245.3213,778.1787,262.1817,761.3183,278.3349,744.1651,295.1952,727.3048,312.3484,711.1516,329.7945,695.7055,346.9477,679.5523,363.808,662.692,380.6683,645.8317,397.8216,629.6784,414.6819,612.8181,431.5422,595.9578,448.4025,579.0975,465.8486,563.6514,483.0018,547.4982,499.0337,531.4663,515.1869,514.3131,532.8952,499.5,549.0791,482.4209,566.2323,466.2677,583.6784,450.8216,600.5388,433.9612,616.2778,417.2222,633.1381,400.3619,650.2913,384.2087,667.4445,368.0555,683.5977,350.9023,701.0438,335.4562,718.4899,320.0101,735.6431,303.8569,752.7963,287.7037,769.9495,271.5505,787.1027,255.3973,802.8417,238.6583,819.995,222.505,836.8553,205.6447,852.3014,188.1986,869.1617,171.3383,886.022,154.478,901.4681,137.0319
Poa annua L_0004_Layer 5.jpg,Poa_palustris,56.25,417.75,47.5,396.4458,54.1122,388.3878,60.5,380.2368,67.9671,372.5329,73.4803,364.0197,81.7006,357.7994,89.6281,350.8719,97.3714,343.5,105.19,336.31,112.1175,328.3825,120.0449,321.4551,125.5581,312.9419,132.5,305.0205,140.413,298.087,147.4814,290.5,155.2678,283.2322,161.4882,275.0118,167.7085,266.7915,175.343,259.157,182.9776,251.5224,190.1979,244.3021,198.4182,238.0818,205.5,230.2183,212.9802,222.5198,219.9076,214.5924,227.5,207.5262,234.0554,199.4446,242.2757,193.2243,248.496,185.004,256.4234,178.0766,263.6438,170.8562,270.5712,162.9288,278.4986,156.0014,284.719,147.781,291.9393,140.5607,299.8667,133.6333,308.087,127.413,316.0145,120.4855,324.2348,114.2652,332.6436,108.5,340.3825,101.1175,347.6029,93.8971,354.5303,85.9697,362.4577,79.0423,369.3852,71.1148,377.3126,64.1874,383.5329,55.9671,390.4603,48.0397,398.9736,42.5264,407.2742,36.5,416.0,39.5,76.749,424.751,83.5,416.8313,89.0753,408.4247,95.2385,400.2615,101.4017,392.0983,106.8578,383.6422,113.021,375.479,119.8913,367.6087,127.5,360.6301,133.9247,352.5753,140.795,344.705,147.6653,336.8347,154.5356,328.9644,162.113,321.387,168.9833,313.5167,175.8536,305.6464,183.431,298.069,190.3013,290.1987,197.5,282.4645,205.0418,275.4582,211.9121,267.5879,218.0753,259.4247,225.9456,252.5544,233.8159,245.6841,241.3933,238.1067,249.5565,231.9435,256.7196,224.7804,264.5899,217.9101,272.1673,210.3327,280.0376,203.4624,287.615,195.885,294.7782,188.7218,301.6485,180.8515,307.8117,172.6883,314.682,164.818,320.8451,156.6549,327.0083,148.4917,334.1715,141.3285,340.3347,133.1653,347.9121,125.5879,355.0753,118.4247,362.2385,111.2615,370.1087,104.3913,376.5648,96.9352,383.4351,89.0649,389.5983,80.9017,395.7615,72.7385,401.9247,64.5753,407.3807,56.1193,413.5,47.9379
Poa annua L_0005_Layer 6.jpg,Poa_palustris,88.5,568.0,85.2205,546.2795,92.4411,535.0589,100.3687,524.1313,108.2964,513.2036,116.9311,502.5689,126.273,492.227,135.5,481.8376,144.2496,471.2504,153.5915,460.9085,163.2262,451.2738,173.2752,441.2248,183.91,432.59,194.2518,423.2482,204.5937,413.9063,213.9356,403.5644,224.2774,394.2226,234.6193,384.8807,244.6683,374.8317,255.0101,365.4899,265.352,356.148,275.401,346.099,286.0357,337.4643,296.3776,328.1224,306.4265,318.0735,316.4755,308.0245,326.1103,298.3897,336.5,289.6535,346.0869,279.4131,356.1359,269.3641,366.6756,260.5,377.1125,251.3875,387.1615,241.3385,397.2104,231.2896,406.5523,220.9477,416.6013,210.8987,425.9431,200.5569,436.285,191.215,445.6268,180.8732,455.6758,170.8242,465.7248,160.7752,476.0666,151.4334,486.7014,142.7986,497.0612,133.5,507.9709,125.5291,518.6057,116.8943,528.9475,107.5525,539.5823,98.9177,549.9242,89.5758,560.7904,81.5,571.4866,73.0134,583.0,66.5,107.7433,567.7567,116.4866,557.0134,125.937,546.563,133.9732,535.5268,141.5,524.2796,149.3385,513.1615,158.0818,502.4182,166.8251,491.6749,174.1541,480.3459,182.1903,469.3097,192.6407,459.8593,202.0911,449.4089,212.2486,439.2514,222.5744,429.5,232.8566,419.6434,242.5998,409.9002,252.7574,399.7426,263.2078,390.2922,273.6582,380.8418,284.6944,372.8056,295.4377,364.0623,304.8881,353.6119,314.6314,343.8686,324.7889,333.7111,334.9464,323.5536,345.3968,314.1032,355.5543,303.9457,365.7118,293.7882,375.2294,283.5,385.9055,274.5945,395.3559,264.1441,405.5134,253.9866,414.2567,243.2433,424.0,233.5,433.4504,223.0496,442.9008,212.5992,451.6441,201.8559,461.0945,191.4055,471.3564,181.5,482.5811,173.9189,492.7386,163.7614,502.189,153.311,512.3465,143.1535,522.0898,133.4102,532.8331,124.6669,543.401,115.5,554.0268,106.4732,564.1843,96.3157,574.6347,86.8653,585.378,78.122
Poa annua L_0006_Layer 7.jpg,Poa_palustris,78.5,562.5,75.7877,540.7123,83.9895,529.5105,92.8985,518.6015,103.2217,508.2783,112.1307,497.3693,122.4539,487.0461,131.3628,476.1372,140.9789,465.5211,149.8879,454.6121,159.504,443.996,169.8272,433.6728,179.4433,423.0567,189.7665,412.7335,200.0896,402.4104,210.4128,392.0872,221.0289,382.4711,231.645,372.855,242.554,363.946,253.463,355.037,264.079,345.421,274.5689,335.5,285.3112,326.1888,295.9273,316.5727,306.5434,306.9566,317.4524,298.0476,328.3613,289.1387,339.2703,280.2297,350.4722,272.0278,361.6741,263.8259,373.1688,256.3312,383.492,246.008,394.1081,236.3919,404.7242,226.7758,415.0474,216.4526,425.9383,207.5,436.2795,197.2205,447.4814,189.0186,458.0975,179.4025,468.595,169.5,479.3297,160.1703,490.2386,151.2614,501.1476,142.3524,512.0566,133.4434,523.2585,125.2415,534.4603,117.0397,545.3693,108.1307,556.2783,99.2217,567.6791,91.5,578.682,82.818,589.8839,74.6161,600.5,68.0,98.1899,562.3101,107.6726,551.8274,116.4483,541.0517,125.9311,530.5689,134.5,519.7076,143.4824,509.0176,152.9652,498.5348,163.1551,488.3449,172.9307,478.5693,182.5,468.1223,192.8533,458.5,203.0861,448.4139,213.276,438.224,223.4659,428.0341,233.6558,417.8442,244.4314,409.0686,254.8787,399.5,265.1041,389.3959,275.8798,380.6202,286.0985,370.5,296.8453,361.6547,306.464,351.5,316.1037,341.3963,326.5865,331.9135,337.3622,323.1378,347.552,312.948,358.0348,303.4652,368.2247,293.2753,378.4146,283.0854,388.8973,273.6027,399.673,264.827,410.4487,256.0513,421.2243,247.2757,432.0,238.5,442.1899,228.3101,452.6726,218.8274,462.1554,208.3446,472.6382,198.8618,483.121,189.379,493.8966,180.6034,504.3794,171.1206,514.8622,161.6378,525.052,151.448,535.2419,141.2581,545.4318,131.0682,555.6217,120.8783,565.8116,110.6884,576.2943,101.2057,585.7771,90.7229,594.5528,79.9472
Poa annua L_0007_Layer 8.jpg,Poa_palustris,108.75,794.75,109.9218,771.5782,122.5,759.3425,135.0113,746.5,148.344,735.156,161.3871,723.1129,174.7231,711.7769,187.352,700.148,200.5,688.7341,213.024,676.476,225.36,664.14,237.696,651.804,249.7391,638.7609,261.7822,625.7178,273.8253,612.6747,285.4542,600.0458,298.0831,588.4169,310.1785,575.5,322.4622,563.0378,334.5053,549.9947,346.8413,537.6587,359.5915,524.9085,372.6347,512.8653,384.9707,500.5293,398.3067,489.1933,410.6427,476.8573,422.5,463.7373,434.5,450.6763,446.772,437.728,459.8151,425.6849,472.8582,413.6418,485.9013,401.5987,498.9444,389.5556,511.9875,377.5125,525.3235,366.1765,538.6595,354.8405,550.9937,342.5,563.4688,330.5,576.6675,318.8325,589.7106,306.7894,603.0466,295.4534,616.0897,283.4103,629.1328,271.3672,641.2488,258.5,655.0977,248.4023,668.4337,237.0663,680.7697,224.7303,694.3986,214.1014,708.0275,203.4725,721.9493,193.5507,735.8177,183.5,749.5,176.0,132.6691,802.1691,146.6667,792.8333,160.0784,781.4216,172.7831,769.7169,185.902,757.598,199.0208,745.4792,212.1397,733.3603,224.5515,720.9485,236.9632,708.5368,249.5,696.1768,262.4939,684.0061,274.9056,671.5944,287.3174,659.1826,300.0221,647.4779,310.7267,633.7733,323.5527,620.9473,334.9645,607.5355,346.6691,594.8309,358.788,581.712,370.9069,568.5931,382.3186,555.1814,393.7304,541.7696,405.8493,528.6507,416.5539,514.9461,427.9657,501.5343,441.3775,490.1225,453.4963,477.0037,465.201,464.299,478.3199,452.1801,490.0245,439.4755,502.4363,427.0637,514.5552,413.9448,527.9669,402.5331,540.7929,389.7071,553.9118,377.5882,566.3235,365.1765,578.5,352.6672,591.1471,340.3529,603.973,327.527,616.3848,315.1152,629.5037,302.9963,641.9154,290.5846,655.3272,279.1728,667.0319,266.4681,678.7365,253.7635,691.1483,241.3517,703.2672,228.2328,715.6789,215.8211,728.0907,203.4093,739.5024,189.9976
Poa annua L_0008_Layer 9.jpg,Poa_palustris,94.25,470.25,87.5,449.7771,94.6436,440.8564,100.2154,431.2846,107.2014,422.2986,115.6017,413.8983,124.0019,405.4981,131.9879,397.5121,138.2668,388.2332,146.667,379.833,155.0673,371.4327,164.3462,365.1538,172.7464,356.7536,181.1466,348.3534,188.5,340.1053,196.1187,331.3813,203.8118,322.6882,211.5049,313.9951,217.7838,304.7162,226.184,296.316,234.5843,287.9157,242.9845,279.5155,250.9705,271.5295,259.2494,264.2506,267.9425,256.5575,276.6357,248.8643,285.3288,241.1712,294.3148,234.1852,302.715,225.785,311.1153,217.3847,319.8084,209.6916,328.5015,201.9985,337.1946,194.3054,345.8878,186.6122,354.288,178.212,362.274,170.226,371.26,163.24,378.9531,154.5469,387.3534,146.1466,395.7536,137.7464,404.1538,129.3462,412.5541,120.9459,421.2472,113.2528,429.6474,104.8526,438.3405,97.1595,447.3265,90.1735,456.0278,82.5,465.2986,76.2014,474.5775,69.9225,482.5635,61.9365,491.7771,55.5,502.0,51.5,114.5873,474.9127,122.296,466.204,127.5,456.4578,134.1778,447.3222,141.8865,438.6135,150.3023,430.1977,158.0109,421.4891,166.4267,413.0733,174.4283,405.0717,182.1369,396.3631,189.8456,387.6544,197.5543,378.9457,204.5558,369.9442,212.2645,361.2355,220.6803,352.8197,229.6819,345.8181,237.3905,337.1095,244.3921,328.1079,251.3936,319.1064,258.3952,310.1048,265.3968,301.1032,273.5,292.558,280.8141,283.6859,288.5228,274.9772,296.2315,266.2685,304.9401,258.5599,313.5,250.7896,320.9197,242.5,328.6519,233.8481,336.3606,225.1394,345.3621,218.1379,353.7779,209.7221,362.1937,201.3063,370.9024,193.5976,378.611,184.889,386.3197,176.1803,394.7355,167.7645,402.4442,159.0558,410.8599,150.6401,418.5,141.903,426.2773,133.2227,434.9859,125.5141,443.9875,118.5125,452.4033,110.0967,460.8191,101.6809,469.5277,93.9723,478.5293,86.9707,487.238,79.262,494.3387,70.5,502.2411,62.2589
Poa annua L_0009_Layer 10.jpg,Poa_palustris,116.0,465.0,102.8955,453.3955,96.5,444.2903,102.0708,435.4292,110.9682,428.5318,119.2798,420.2202,128.1771,413.3229,136.7816,405.7184,145.1318,397.5,153.6977,389.8023,162.3021,382.1979,170.6137,373.8863,178.2182,365.2818,185.8227,356.6773,193.7201,348.7799,202.3245,341.1755,210.6361,332.8639,219.2406,325.2594,227.5522,316.9478,236.4496,310.0504,244.7612,301.7388,253.0727,293.4273,261.3843,285.1157,269.6959,276.8041,278.3004,269.1996,286.612,260.888,295.2165,253.2835,303.528,244.972,312.4254,238.0746,320.737,229.763,329.0486,221.4514,337.3602,213.1398,344.2575,204.2425,352.5691,195.9309,360.8807,187.6193,369.1923,179.3077,377.5039,170.9961,385.8155,162.6845,394.1271,154.3729,402.7315,146.7685,411.336,139.164,419.6476,130.8524,427.9592,122.5408,436.7971,115.5,445.1681,107.3319,453.4797,99.0203,462.3771,92.1229,470.6887,83.8113,479.8288,77.5,489.3621,72.1379,499.1382,67.3618,509.5,67.0,129.129,462.371,137.1722,454.3278,145.3047,446.5,153.5516,438.9484,160.1806,430.3194,169.145,424.5,177.7315,417.7685,185.0676,409.4324,193.1109,401.3891,201.1541,393.3459,209.4902,386.0098,216.5,378.1243,224.4554,370.0446,232.7915,362.7085,241.5947,356.5,250.07,349.5,258.3856,342.1144,266.4288,334.0712,274.4721,326.0279,283.1011,319.3989,291.1443,311.3557,299.1875,303.3125,307.2308,295.2692,313.1527,286.3473,321.1959,278.3041,329.2391,270.2609,337.8135,263.5,346.2043,256.2957,352.8333,247.6667,361.1694,240.3306,369.5055,232.9945,377.1903,225.5,385.7635,218.7365,393.0997,210.4003,400.0216,202.4784,408.6506,195.8494,415.9867,187.5133,424.0299,179.4701,430.6589,170.8411,437.9951,162.5049,446.0383,154.4617,453.3744,146.1256,461.4176,138.0824,468.7538,129.7462,476.0899,121.4101,483.426,113.074,490.055,104.445,495.2698,95.2302,500.4846,86.0154,505.6994,76.8006
Pogonatherum_0002_Layer 3.jpg,Pogonatherum_paniceum,73.6064,397.8298,67.5,395.4415,71.5,387.5901,76.5,380.1529,81.5,372.7157,86.303,365.197,92.3193,358.1807,97.6284,350.8716,103.6447,343.8553,109.6609,336.8391,116.3843,330.1157,122.4005,323.0995,129.1752,316.5,135.433,310.067,141.4492,303.0508,148.1726,296.3274,154.1888,289.3112,161.498,284.002,167.5142,276.9858,174.5305,270.9695,180.5467,263.9533,187.27,257.23,193.2863,250.2137,200.0096,243.4904,206.0259,236.4741,212.7492,229.7508,218.7655,222.7345,224.7817,215.7183,231.7143,209.5,238.5213,202.9787,245.5376,196.9624,251.5538,189.9462,258.57,183.93,265.5863,177.9137,272.4379,171.5,278.6188,164.8812,285.635,158.865,291.6513,151.8487,298.5,145.7631,304.6838,138.8162,310.9929,132.5071,318.0129,126.5,325.0254,120.4746,332.0416,114.4584,338.0579,107.4421,344.7812,100.7188,350.7975,93.7025,357.8137,87.6863,364.5371,80.9629,371.2604,74.2396,378.2766,68.2234,385.0,61.5,80.076,402.424,87.1018,396.3982,94.4204,391.0796,101.1533,384.3467,108.179,378.321,114.2048,371.2952,121.5,365.9668,127.5492,358.9508,133.8679,352.6321,140.8936,346.6064,147.6265,339.8735,154.6523,333.8477,160.678,326.822,167.7038,320.7962,174.4366,314.0634,181.1695,307.3305,187.1953,300.3047,193.5,293.3945,199.9539,286.5461,205.9796,279.5204,213.0054,273.4946,219.0312,266.4688,225.0569,259.4431,231.7898,252.7102,238.8155,246.6845,245.8413,240.6587,251.8671,233.6329,258.5,226.8587,263.9186,219.5814,270.5,212.7858,275.5,205.3352,281.2888,198.2112,288.0216,191.4784,292.6332,183.8668,299.366,177.134,304.6847,169.8153,310.0033,162.4967,316.7362,155.7638,322.0549,148.4451,327.3735,141.1265,332.6922,133.8078,339.425,127.075,344.0366,119.4634,350.0623,112.4377,356.0881,105.4119,361.4067,98.0933,366.5,90.6812,371.5,83.2306,376.6556,75.8444,382.6813,68.8187
Pseudopentameris_0000_Layer 1.jpg,Pseudopentameris_macrantha,219.75,408.75,212.377,395.123,217.3753,389.1247,222.3736,383.1264,228.0791,377.4209,233.7845,371.7155,238.7828,365.7172,243.7811,359.7189,249.4865,354.0135,253.7778,347.7222,258.7761,341.7239,264.4815,336.0185,269.4798,330.0202,274.4781,324.0219,279.4765,318.0235,284.4748,312.0252,289.4731,306.0269,293.7643,299.7357,298.7626,293.7374,303.5,287.631,308.5,281.6334,312.3434,275.1566,318.0488,269.4512,323.0471,263.4529,328.0454,257.4546,332.3366,251.1634,338.0421,245.4579,343.0404,239.4596,348.0387,233.4613,353.5,227.6548,358.0353,221.4647,363.0336,215.4664,368.032,209.468,373.0303,203.4697,378.0286,197.4714,383.0269,191.4731,388.0252,185.4748,393.0235,179.4765,399.3148,175.1852,404.5,169.2643,409.5,163.2667,414.5,157.2691,419.308,151.192,424.5,145.2739,429.5,139.2762,435.0101,133.4899,440.0084,127.4916,445.0067,121.4933,450.005,115.495,455.5,109.7023,460.0017,103.4983,466.0,98.5,235.8737,414.5,242.6498,410.8502,247.8031,404.6969,252.9565,398.5435,257.4027,392.0973,261.5,385.5066,266.5,379.2897,270.7414,372.7586,275.5,366.4418,278.9267,359.5733,284.08,353.42,288.5262,346.9738,292.9725,340.5275,297.5,334.115,302.5,327.8981,306.3111,321.1889,310.5,314.636,313.7894,307.7106,317.5285,300.9715,321.9747,294.5253,325.7138,287.7862,330.5,281.4808,334.5,274.8497,339.0525,268.4475,342.7916,261.7084,347.9449,255.5551,352.3912,249.1088,356.8374,242.6626,361.9907,236.5093,367.8511,230.6489,372.5,224.2866,376.7436,217.7564,381.8969,211.6031,387.0503,205.4497,392.2036,199.2964,395.9427,192.5573,401.8031,186.6969,406.2494,180.2506,410.6956,173.8044,415.8489,167.6511,420.5,161.2897,424.7414,154.7586,429.8947,148.6053,435.048,142.452,440.5,136.4224,445.5,130.2055,450.508,123.992,454.9542,117.5458,459.5,111.1408,464.5,104.9239
Pseudopentameris_0001_Layer 2.jpg,Pseudopentameris_macrantha,244.75,1013.75,241.311,990.5,254.6724,978.5,266.7309,964.7691,280.6935,952.8065,293.6561,939.8439,307.5,927.8322,319.8741,914.6259,333.1296,902.3704,346.5,889.5767,359.0548,876.4452,372.7245,863.7755,385.9717,851.5,399.2354,839.2646,412.198,826.302,425.1606,813.3394,438.709,801.791,451.6716,788.8284,464.9271,776.5729,477.8896,763.6104,491.1451,751.3549,503.1077,737.3923,516.3632,725.1368,529.6187,712.8813,542.5812,699.9188,554.5438,685.9562,568.2135,673.2865,581.1761,660.3239,594.1387,647.3613,607.1432,634.5,620.771,621.729,634.6232,609.5,647.6961,596.8039,660.9516,584.5484,674.6213,571.8787,688.5839,559.9161,701.8394,547.6606,714.5091,533.9909,727.4717,521.0283,740.7271,508.7729,753.6897,495.8103,765.9452,482.5548,779.2007,470.2993,792.1633,457.3367,805.4188,445.0812,818.5,433.3394,832.2226,421.2774,845.8923,408.6077,859.209,396.5,872.6961,384.8039,886.6587,372.8413,901.5,366.0,268.9696,1017.5304,281.596,1003.904,294.8082,991.6918,306.7275,977.7725,320.6468,965.8532,332.859,952.641,345.7783,939.7217,358.4047,926.0953,371.324,913.176,383.2433,899.2567,395.8698,885.6302,409.7891,873.7109,421.2942,860.2058,432.7993,846.7007,446.5,834.6909,458.9021,821.5,471.5572,807.9428,485.1836,795.3164,497.3958,782.1042,510.4456,769.5,522.5273,755.9727,534.7395,742.7605,546.6588,728.8412,558.5781,714.9219,571.2046,701.2954,583.4168,688.0832,596.0432,674.4568,608.5,661.3459,621.4676,649.0324,633.6798,635.8202,646.892,623.608,659.8113,610.6887,672.0235,597.4765,685.9191,585.5,698.5692,571.9308,712.4885,560.0115,724.5768,546.5,737.3272,533.1728,749.7628,520.5,762.7516,507.7484,774.6709,493.8291,786.8831,480.6169,799.0953,467.4047,812.0146,454.4854,824.2268,441.2732,837.1461,428.3539,849.9441,416.5559,862.8634,403.6366,876.3685,392.1315,889.9949,379.5051
Pseudopentameris_0002_Layer 3.jpg,Pseudopentameris_macrantha,119.5,695.5,120.8086,673.6914,132.8242,662.6758,143.8399,650.6601,155.8556,639.6444,167.1641,628.3359,178.4727,617.0273,189.4883,605.0117,200.7969,593.7031,212.8126,582.6874,224.8282,571.6718,236.8439,560.6561,248.8596,549.6404,260.8752,538.6248,272.8909,527.6091,284.9066,516.5934,296.9222,505.5778,308.3264,494.5,320.5394,483.9606,332.8479,473.6521,345.1565,463.3435,357.2434,452.5,369.5,442.6131,381.0822,431.4178,393.3907,421.1093,405.4064,410.0936,418.0078,400.4922,429.3164,389.1836,441.0554,377.5,453.3477,367.1523,464.6563,355.8437,475.9503,344.5,486.9805,332.5195,498.582,321.918,509.8905,310.6095,521.1991,299.3009,533.2148,288.2852,544.8162,277.6838,555.8319,265.6681,566.8475,253.6525,578.8632,242.6368,589.8789,230.6211,601.6016,218.8984,613.6173,207.8827,625.3401,196.1599,636.3557,184.1443,647.6643,172.8357,658.9729,161.5271,671.2814,151.2186,683.0042,139.4958,695.3128,129.1872,707.5,125.0,140.7612,694.7388,151.0224,682.4776,161.9908,670.5092,173.9591,659.5409,184.9274,647.5726,195.8958,635.6042,207.157,624.343,218.5,613.1157,230.3865,602.1135,241.5019,590.5,252.6161,578.8839,264.1702,568.3298,275.8456,556.6544,287.3998,546.1002,299.661,535.839,310.89,524.5,323.1834,514.3166,334.1517,502.3483,346.1201,491.3799,357.3813,480.1187,369.6425,469.8575,381.8639,459.5,392.165,447.335,404.5,437.6902,415.9803,426.5197,427.2415,415.2585,438.917,403.583,450.8853,392.6147,461.1465,380.3535,473.1148,369.3852,484.3761,358.1239,495.3444,346.1556,507.0198,334.4802,518.6953,322.8047,529.6636,310.8364,539.9248,298.5752,551.186,287.314,562.4473,276.0527,573.4156,264.0844,583.6768,251.8232,595.3522,240.1478,603.5,227.0111,615.1676,215.3324,626.843,203.657,637.8113,191.6887,648.7797,179.7203,661.0409,169.4591,672.7163,157.7837,684.6847,146.8153,696.5093,135.5
